id,lead_time,arrival_week,duration,prev_cancel,booking_changes,waiting_period,per_Day_price,parking,special_request,segment,deposit,cust_type,is_cancelled
2826,608,10,1,0,0,0,59,0,0,Groups,Non Refund     ,Transient,1
2827,173,31,1,0,2,0,71.1,0,0,Offline TA/TO,No Deposit     ,Transient,0
2828,80,47,2,0,0,0,126,0,2,Online TA,No Deposit     ,Transient,0
2829,1,34,3,0,0,0,113.6,0,2,Online TA,No Deposit     ,Transient,0
2830,104,10,5,1,0,0,61.43,0,0,Online TA,No Deposit     ,Transient,1
2831,97,41,3,0,0,0,140,0,0,Groups,Non Refund     ,Transient,1
2832,151,34,3,0,2,0,198.59,0,0,Online TA,No Deposit     ,Transient,1
2833,72,52,2,0,0,0,93.6,0,1,Online TA,No Deposit     ,Transient,0
2834,38,17,3,0,1,0,174,0,3,Online TA,No Deposit     ,Transient,0
2835,155,30,1,0,0,0,137.7,0,2,Online TA,No Deposit     ,Transient,0
2836,128,33,5,0,0,0,103.5,0,0,Online TA,No Deposit     ,Transient,1
2837,225,33,2,0,0,0,96.3,0,0,Online TA,No Deposit     ,Transient,0
2838,113,28,5,0,0,0,92.94,0,1,Online TA,No Deposit     ,Transient,0
2839,0,38,1,0,1,0,0,0,0,Complementary,No Deposit     ,Transient,0
2840,7,43,2,0,0,0,116.8,0,1,Online TA,No Deposit     ,Transient,0
2841,55,37,0,0,0,0,75,0,0,Groups,No Deposit     ,Transient-Party,0
2842,198,37,2,0,0,0,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
2843,13,4,4,0,0,0,79.69,0,1,Online TA,No Deposit     ,Transient,0
2844,11,34,2,0,1,0,148.5,1,0,Direct,No Deposit     ,Transient,0
2845,276,30,1,1,0,0,62,0,0,Groups,Non Refund     ,Transient-Party,1
2846,7,9,4,0,0,0,91.8,0,1,Online TA,No Deposit     ,Transient,0
2847,25,23,3,0,0,0,195,0,1,Direct,No Deposit     ,Transient,1
2848,180,29,5,0,0,0,130.5,0,0,Online TA,No Deposit     ,Transient-Party,0
2849,4,43,4,0,0,0,114,0,0,Direct,No Deposit     ,Transient,0
2850,62,13,2,0,0,0,212.67,0,0,Online TA,No Deposit     ,Transient,1
2851,146,23,4,0,0,0,157.5,0,2,Online TA,No Deposit     ,Transient,0
2852,2,48,2,0,0,0,104,0,1,Online TA,No Deposit     ,Transient,0
2853,94,25,3,0,0,0,148.5,0,2,Direct,No Deposit     ,Transient,0
2854,219,40,2,0,0,0,120,0,0,Groups,Non Refund     ,Transient,1
2855,195,38,2,1,0,0,48,0,0,Offline TA/TO,Non Refund     ,Transient,1
2856,18,18,0,0,1,0,148.5,0,0,Online TA,No Deposit     ,Transient,1
2857,53,42,1,0,0,0,120,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2858,0,4,2,0,3,0,71,0,0,Direct,No Deposit     ,Transient-Party,0
2859,12,44,1,0,0,0,85.67,0,0,Groups,No Deposit     ,Transient-Party,0
2860,29,44,3,1,0,0,120,0,3,Online TA,No Deposit     ,Contract,1
2861,2,9,1,0,0,0,82,0,0,Offline TA/TO,No Deposit     ,Transient,0
2862,94,14,5,0,0,0,110.75,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
2863,507,33,1,0,0,0,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
2864,276,30,1,1,0,0,62,0,0,Groups,Non Refund     ,Transient-Party,1
2865,158,22,2,0,0,31,130,0,0,Groups,Non Refund     ,Transient,1
2866,79,14,2,0,0,0,87.3,0,1,Online TA,No Deposit     ,Transient,0
2867,1,34,1,0,0,0,79,0,1,Direct,No Deposit     ,Transient,0
2868,15,23,0,0,0,0,93.15,1,0,Direct,No Deposit     ,Transient,0
2869,74,27,1,0,0,0,91.5,0,1,Online TA,No Deposit     ,Transient,0
2870,423,29,1,0,1,0,95.5,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2871,23,16,1,0,0,0,129,0,1,Online TA,No Deposit     ,Transient,0
2872,0,20,0,0,0,0,89,0,0,Online TA,No Deposit     ,Transient,1
2873,19,21,1,0,0,0,160,0,0,Online TA,No Deposit     ,Transient,0
2874,11,7,1,0,0,0,77,0,0,Direct,No Deposit     ,Transient,0
2875,130,41,1,0,0,0,118.8,0,1,Online TA,No Deposit     ,Transient,1
2876,277,46,2,0,0,0,100,0,0,Groups,Non Refund     ,Transient,1
2877,72,44,3,0,0,58,85.67,0,0,Groups,No Deposit     ,Transient-Party,0
2878,83,40,1,0,0,77,112.2,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2879,17,40,2,0,1,0,135,0,1,Online TA,No Deposit     ,Transient,0
2880,109,36,3,0,0,0,129.6,0,0,Online TA,No Deposit     ,Transient,1
2881,7,3,5,0,0,0,90.95,0,1,Online TA,No Deposit     ,Transient,0
2882,106,50,2,0,0,57,75,0,0,Groups,Non Refund     ,Transient,1
2883,54,11,4,0,0,0,68,0,0,Offline TA/TO,No Deposit     ,Transient,0
2884,7,4,0,0,0,0,97,0,2,Online TA,No Deposit     ,Transient,0
2885,77,4,2,0,2,0,96.2,0,2,Online TA,No Deposit     ,Transient,0
2886,208,31,1,0,0,0,157,0,0,Groups,No Deposit     ,Transient-Party,0
2887,86,13,2,0,0,0,157.25,0,2,Online TA,No Deposit     ,Transient,0
2888,94,12,2,0,1,0,72,0,1,Offline TA/TO,No Deposit     ,Transient,0
2889,185,32,5,0,0,0,164.7,0,0,Online TA,No Deposit     ,Transient,1
2890,183,19,3,0,0,0,130,0,0,Offline TA/TO,Non Refund     ,Transient,1
2891,320,34,2,0,0,0,115,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
2892,89,41,2,0,1,0,108,0,3,Online TA,No Deposit     ,Transient,0
2893,14,53,0,0,0,0,135,1,2,Online TA,No Deposit     ,Transient,0
2894,137,5,2,1,0,45,70,0,0,Groups,Non Refund     ,Transient,1
2895,87,43,4,0,0,0,132.3,0,0,Online TA,No Deposit     ,Transient,1
2896,88,50,2,1,0,0,76.5,0,2,Online TA,No Deposit     ,Contract,1
2897,47,49,1,0,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,0
2898,123,14,3,0,1,0,93,0,3,Direct,No Deposit     ,Transient,0
2899,258,27,2,1,0,0,62.8,0,0,Groups,No Deposit     ,Transient-Party,1
2900,419,36,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
2901,275,44,2,0,0,0,90.95,0,1,Online TA,No Deposit     ,Transient,1
2902,103,19,0,0,0,0,135,0,2,Online TA,No Deposit     ,Transient,0
2903,8,44,1,0,2,0,170,0,2,Online TA,No Deposit     ,Transient,0
2904,211,31,3,0,1,0,170,0,0,Online TA,No Deposit     ,Transient,1
2905,4,19,0,0,0,0,110,0,1,Corporate,No Deposit     ,Transient,0
2906,332,38,1,1,0,0,62,0,0,Groups,Non Refund     ,Contract,1
2907,31,50,3,0,0,0,74.88,0,0,Offline TA/TO,No Deposit     ,Transient,0
2908,12,36,3,0,1,0,98.5,0,1,Offline TA/TO,No Deposit     ,Contract,0
2909,40,41,2,0,0,0,94.5,0,2,Online TA,No Deposit     ,Contract,1
2910,217,32,1,0,1,0,76.5,0,2,Online TA,No Deposit     ,Transient-Party,0
2911,96,19,2,0,0,0,108,0,0,Online TA,No Deposit     ,Transient,0
2912,7,4,0,0,0,0,88,0,0,Online TA,No Deposit     ,Transient,0
2913,119,27,2,0,1,0,83.83,0,1,Online TA,No Deposit     ,Transient-Party,0
2914,240,44,3,0,1,0,90.95,0,2,Online TA,No Deposit     ,Transient-Party,0
2915,391,32,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
2916,448,24,1,0,0,0,90,0,0,Groups,No Deposit     ,Transient-Party,1
2917,8,8,3,0,0,0,64,0,0,Offline TA/TO,No Deposit     ,Transient,0
2918,256,32,3,0,0,0,89.1,0,0,Online TA,No Deposit     ,Transient,1
2919,73,14,3,0,0,0,105,0,0,Groups,Non Refund     ,Transient,1
2920,28,37,2,0,0,0,109.7,0,3,Online TA,No Deposit     ,Transient,0
2921,75,16,3,0,0,0,89.1,0,1,Offline TA/TO,No Deposit     ,Transient,0
2922,28,9,3,0,0,0,95,0,0,Groups,Non Refund     ,Transient,1
2923,56,12,3,0,0,0,85,0,0,Offline TA/TO,Non Refund     ,Transient,1
2924,36,32,2,0,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,0
2925,300,31,2,0,0,0,98.28,0,2,Online TA,No Deposit     ,Transient,1
2926,33,7,2,0,0,0,69.5,0,0,Direct,No Deposit     ,Transient,0
2927,8,38,1,0,0,0,184,0,0,Online TA,No Deposit     ,Transient,0
2928,48,34,3,0,0,0,134.5,0,1,Online TA,No Deposit     ,Transient,0
2929,0,4,3,0,0,0,93,0,0,Online TA,No Deposit     ,Transient,0
2930,311,35,1,1,0,0,62,0,0,Groups,Non Refund     ,Transient-Party,1
2931,93,50,1,0,0,0,92.65,0,0,Offline TA/TO,No Deposit     ,Transient,0
2932,69,37,2,0,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,0
2933,7,49,1,0,0,0,103,0,0,Online TA,No Deposit     ,Transient,0
2934,145,34,2,0,0,0,142.2,0,0,Online TA,No Deposit     ,Transient,0
2935,13,13,0,0,1,0,85,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
2936,433,37,3,0,0,0,70,0,0,Offline TA/TO,Non Refund     ,Transient,1
2937,15,23,3,0,0,0,121,0,1,Online TA,No Deposit     ,Transient,0
2938,57,28,2,0,0,0,116.1,0,0,Online TA,No Deposit     ,Transient-Party,0
2939,8,19,0,0,0,0,125,0,0,Online TA,No Deposit     ,Transient,1
2940,65,39,3,0,0,0,130.9,0,2,Online TA,No Deposit     ,Transient,0
2941,226,24,2,0,0,0,105,0,0,Offline TA/TO,Non Refund     ,Transient,1
2942,41,1,3,0,0,0,104,0,0,Online TA,No Deposit     ,Transient,1
2943,46,34,1,0,0,0,62,0,1,Groups,No Deposit     ,Transient-Party,0
2944,68,8,2,1,0,0,75,0,0,Groups,Non Refund     ,Transient,1
2945,364,42,2,1,0,0,109,0,0,Offline TA/TO,Non Refund     ,Transient-Party,1
2946,48,7,3,0,0,0,149.6,0,0,Online TA,No Deposit     ,Transient,1
2947,19,41,3,1,0,0,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
2948,65,44,1,0,0,0,75.54,0,1,Online TA,No Deposit     ,Transient,0
2949,18,34,1,0,1,0,125,0,1,Online TA,No Deposit     ,Transient,0
2950,12,52,4,0,1,0,146.5,0,1,Direct,No Deposit     ,Transient,0
2951,58,53,4,1,0,0,77.35,0,1,Online TA,No Deposit     ,Transient-Party,1
2952,49,29,0,0,0,0,93.15,0,0,Online TA,No Deposit     ,Transient,1
2953,16,23,1,0,0,0,112.42,0,1,Online TA,No Deposit     ,Transient,0
2954,134,32,5,0,0,0,132.48,0,0,Online TA,No Deposit     ,Transient,1
2955,71,20,3,0,0,0,126,0,0,Direct,No Deposit     ,Transient,1
2956,242,37,2,0,0,0,100.3,0,0,Online TA,No Deposit     ,Transient,1
2957,162,33,1,0,0,0,140,0,0,Groups,Non Refund     ,Transient,1
2958,106,18,4,0,0,0,85,0,0,Online TA,No Deposit     ,Transient,1
2959,7,39,1,0,0,0,109,0,0,Direct,No Deposit     ,Transient,0
2960,106,50,2,0,0,57,75,0,0,Groups,Non Refund     ,Transient,1
2961,0,15,0,0,0,0,89,0,0,Direct,No Deposit     ,Transient,0
2962,359,42,0,1,0,0,60,0,0,Groups,Non Refund     ,Transient,1
2963,188,25,2,0,0,39,130,0,0,Offline TA/TO,Non Refund     ,Transient,1
2964,184,44,3,0,0,0,107.1,0,2,Online TA,No Deposit     ,Transient,0
2965,79,18,2,0,0,0,98.1,0,1,Offline TA/TO,No Deposit     ,Transient,0
2966,35,50,7,0,0,0,79.2,0,0,Online TA,No Deposit     ,Transient,1
2967,51,37,0,0,1,0,99,0,1,Online TA,No Deposit     ,Transient,0
2968,51,11,3,0,0,0,63.75,0,1,Online TA,No Deposit     ,Transient,0
2969,67,22,2,0,0,0,80.1,0,0,Offline TA/TO,No Deposit     ,Transient,0
2970,13,4,2,0,0,0,96,0,1,Online TA,No Deposit     ,Transient,1
2971,56,25,1,0,0,0,177.3,0,3,Online TA,No Deposit     ,Transient,0
2972,121,26,2,0,0,0,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
2973,98,23,1,0,0,0,115.2,0,0,Online TA,No Deposit     ,Transient,0
2974,39,12,2,0,0,0,96.05,0,1,Online TA,No Deposit     ,Transient,0
2975,101,29,1,0,2,0,94.5,0,2,Online TA,No Deposit     ,Transient,0
2976,70,49,2,0,0,0,75,0,0,Offline TA/TO,No Deposit     ,Transient,0
2977,65,26,3,0,0,0,89.1,0,0,Online TA,No Deposit     ,Transient,1
2978,119,39,0,0,0,0,162,0,1,Online TA,No Deposit     ,Transient,0
2979,71,1,3,0,0,0,97.4,1,2,Online TA,No Deposit     ,Transient,0
2980,252,2,2,0,0,0,81.9,0,1,Online TA,No Deposit     ,Transient-Party,0
2981,37,30,3,0,0,0,170,0,2,Online TA,No Deposit     ,Transient,0
2982,91,14,2,0,0,0,59.37,0,0,Online TA,No Deposit     ,Transient,0
2983,1,3,5,0,1,0,88,0,1,Direct,No Deposit     ,Group,0
2984,192,26,2,0,0,0,95,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2985,2,15,1,0,0,0,104,1,0,Corporate,No Deposit     ,Transient,0
2986,190,33,5,0,0,0,84.25,0,0,Offline TA/TO,No Deposit     ,Transient,0
2987,352,23,2,0,1,0,68.88,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2988,4,3,2,0,0,0,112,0,3,Online TA,No Deposit     ,Transient,0
2989,142,18,2,0,0,0,65,0,1,Groups,No Deposit     ,Transient,0
2990,67,10,4,0,0,0,61.16,0,0,Offline TA/TO,No Deposit     ,Transient,0
2991,14,44,2,0,0,0,98.67,0,1,Offline TA/TO,No Deposit     ,Transient,0
2992,53,17,1,0,0,0,117,0,1,Online TA,No Deposit     ,Transient,0
2993,15,6,2,0,1,0,86,0,0,Corporate,No Deposit     ,Transient-Party,0
2994,16,6,1,0,0,0,88,0,1,Online TA,No Deposit     ,Transient,0
2995,21,11,0,0,0,0,91,0,0,Online TA,No Deposit     ,Transient,1
2996,81,28,2,0,0,0,150,0,2,Online TA,No Deposit     ,Transient,1
2997,75,19,2,0,0,0,140.4,0,1,Online TA,No Deposit     ,Transient,1
2998,6,9,3,0,1,0,91.75,0,1,Online TA,No Deposit     ,Transient,0
2999,192,26,2,0,0,0,95,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
3000,34,7,6,0,0,0,61.52,0,0,Online TA,No Deposit     ,Transient,1
3001,10,27,1,0,0,0,95,0,0,Corporate,No Deposit     ,Transient-Party,0
3002,15,38,1,0,0,0,115,0,3,Online TA,No Deposit     ,Contract,0
3003,176,20,2,0,0,0,107.1,0,0,Direct,No Deposit     ,Transient,0
3004,151,4,4,0,2,63,70.75,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
3005,7,5,1,0,0,0,66.7,0,0,Online TA,No Deposit     ,Transient,0
3006,85,31,3,0,0,0,106.54,0,1,Online TA,No Deposit     ,Transient,0
3007,40,21,3,0,0,0,140.4,0,0,Online TA,No Deposit     ,Transient,0
3008,73,44,1,0,1,0,73,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
3009,320,34,2,0,0,0,115,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
3010,228,41,4,0,0,0,102.85,0,1,Online TA,No Deposit     ,Transient-Party,0
3011,109,22,4,0,0,0,157.5,0,2,Direct,No Deposit     ,Transient,0
3012,0,25,0,0,2,0,80.75,0,0,Offline TA/TO,No Deposit     ,Transient,0
3013,192,38,3,0,0,0,140.4,0,2,Online TA,No Deposit     ,Transient,1
3014,108,12,2,1,0,0,80,0,0,Offline TA/TO,Non Refund     ,Transient,1
3015,0,21,0,0,0,0,0,0,0,Offline TA/TO,No Deposit     ,Transient,0
3016,51,18,1,0,0,0,119.7,0,0,Online TA,No Deposit     ,Transient,1
3017,24,38,3,0,0,0,105,0,0,Online TA,No Deposit     ,Transient,0
3018,298,15,2,0,0,0,90,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
3019,9,51,2,0,0,0,78,0,0,Online TA,No Deposit     ,Transient,1
3020,605,43,2,0,0,0,60,0,0,Groups,Non Refund     ,Transient,1
3021,28,41,2,0,0,0,85.5,0,0,Offline TA/TO,No Deposit     ,Transient,0
3022,28,36,5,0,0,0,90.51,0,0,Offline TA/TO,No Deposit     ,Contract,0
3023,83,17,2,0,0,0,108,0,0,Online TA,No Deposit     ,Transient,1
3024,0,33,2,0,0,0,138,0,0,Online TA,No Deposit     ,Transient,0
3025,210,34,1,0,0,0,126,0,0,Online TA,No Deposit     ,Transient,0
3026,193,33,2,0,0,0,163.2,0,1,Online TA,No Deposit     ,Transient,0
3027,22,28,2,0,0,0,139,0,1,Online TA,No Deposit     ,Transient,0
3028,281,30,2,1,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,1
3029,140,19,1,0,0,0,177.3,0,0,Online TA,No Deposit     ,Transient,1
3030,358,27,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
3031,51,45,4,0,0,0,144,0,1,Online TA,No Deposit     ,Transient,0
3032,247,31,4,0,0,0,89.1,0,1,Online TA,No Deposit     ,Transient,1
3033,313,35,2,1,0,0,62,0,0,Groups,Non Refund     ,Transient-Party,1
3034,80,18,4,0,0,0,135,0,1,Online TA,No Deposit     ,Transient,0
3035,273,30,3,0,0,0,179.1,0,0,Online TA,No Deposit     ,Transient,1
3036,318,36,1,1,0,0,62,0,0,Groups,Non Refund     ,Contract,1
3037,10,8,0,0,0,0,85,0,0,Direct,No Deposit     ,Transient,0
3038,75,29,1,0,0,0,235,0,0,Direct,No Deposit     ,Transient,0
3039,30,12,1,0,0,0,85,0,0,Offline TA/TO,No Deposit     ,Transient,0
3040,17,53,0,0,0,0,97,0,2,Online TA,No Deposit     ,Transient,0
3041,88,41,1,0,1,77,90.6,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
3042,69,48,2,0,0,0,74.8,0,1,Online TA,No Deposit     ,Transient,0
3043,44,8,3,0,0,3,75,0,0,Offline TA/TO,Non Refund     ,Transient,1
3044,159,45,2,0,1,0,83.5,0,2,Online TA,No Deposit     ,Transient,1
3045,143,39,3,0,0,0,129.6,0,0,Online TA,No Deposit     ,Transient,1
3046,9,41,0,0,0,0,109,0,0,Direct,No Deposit     ,Transient,0
3047,142,27,2,0,0,0,85.5,0,0,Online TA,No Deposit     ,Transient-Party,1
3048,30,21,1,0,0,0,160,0,1,Online TA,No Deposit     ,Transient,1
3049,69,30,4,0,1,0,117,0,0,Direct,No Deposit     ,Transient,0
3050,282,53,3,0,0,0,83.3,0,1,Online TA,No Deposit     ,Transient,0
3051,150,23,2,0,0,0,108.59,0,0,Direct,No Deposit     ,Transient,0
3052,94,20,0,0,0,0,135,0,0,Online TA,No Deposit     ,Transient,1
3053,67,11,1,0,0,0,97.2,0,1,Online TA,No Deposit     ,Transient,0
3054,1,12,1,0,0,0,89,0,1,Online TA,No Deposit     ,Transient,0
3055,396,26,0,0,0,0,122.4,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
3056,3,7,2,0,0,0,81,0,1,Online TA,No Deposit     ,Transient,0
3057,30,46,2,0,0,0,68.71,0,0,Online TA,No Deposit     ,Transient,1
3058,119,43,3,0,0,0,132.3,0,2,Online TA,No Deposit     ,Transient,0
3059,6,22,2,0,0,1,110,0,1,Corporate,No Deposit     ,Transient-Party,0
3060,0,48,0,0,0,0,89,0,0,Direct,No Deposit     ,Transient,0
3061,339,39,1,1,0,0,62,0,0,Groups,Non Refund     ,Contract,1
3062,213,40,2,0,0,0,106,0,0,Corporate,Non Refund     ,Transient-Party,1
3063,281,16,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
3064,5,12,1,0,0,0,93.33,0,0,Groups,No Deposit     ,Transient-Party,0
3065,5,15,3,0,0,0,165.67,1,1,Online TA,No Deposit     ,Transient,0
3066,3,48,18,0,0,0,76.78,0,0,Online TA,No Deposit     ,Transient,1
3067,66,53,3,0,0,0,111.92,0,0,Online TA,No Deposit     ,Transient,0
3068,132,49,2,0,2,0,119,0,1,Online TA,No Deposit     ,Transient,1
3069,30,8,4,0,0,0,92.94,0,0,Online TA,No Deposit     ,Transient,0
3070,0,39,1,0,0,0,180,0,0,Direct,No Deposit     ,Transient,0
3071,8,48,2,1,0,0,64,0,0,Groups,No Deposit     ,Transient-Party,1
3072,28,26,2,0,2,0,75,1,2,Direct,No Deposit     ,Transient,0
3073,142,18,2,0,0,0,65,0,0,Groups,No Deposit     ,Transient-Party,1
3074,38,46,3,0,0,0,147.25,0,2,Direct,No Deposit     ,Transient,0
3075,8,45,1,0,0,0,130,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
3076,221,25,2,0,0,0,89.1,0,2,Offline TA/TO,No Deposit     ,Transient,0
3077,344,39,1,1,1,0,170,0,0,Groups,Non Refund     ,Transient,1
3078,221,33,1,0,0,147,80,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
3079,281,21,3,0,0,0,157.5,0,1,Online TA,No Deposit     ,Transient,0
3080,177,9,3,0,0,0,103.7,0,1,Online TA,No Deposit     ,Transient,1
3081,0,12,4,0,0,0,55,0,0,Offline TA/TO,No Deposit     ,Transient,0
3082,88,41,1,0,0,77,112.2,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
3083,27,28,3,0,1,0,211,0,4,Direct,No Deposit     ,Transient,0
3084,53,40,2,0,0,0,105,0,0,Groups,Non Refund     ,Transient,1
3085,16,8,1,0,0,0,79,0,1,Online TA,No Deposit     ,Transient,0
3086,53,8,4,0,0,0,89.54,0,1,Online TA,No Deposit     ,Transient,0
3087,21,41,2,0,0,0,117,0,1,Online TA,No Deposit     ,Contract,0
3088,226,28,1,0,0,0,110,0,0,Groups,Non Refund     ,Transient,1
3089,53,47,4,0,0,0,88.4,0,1,Online TA,No Deposit     ,Transient,0
3090,37,42,3,0,0,0,105,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
3091,61,28,1,0,0,0,71.1,0,0,Offline TA/TO,No Deposit     ,Transient,0
3092,104,20,2,0,0,0,170,0,0,Groups,Non Refund     ,Transient,1
3093,186,22,2,0,0,0,130,0,0,Groups,Non Refund     ,Transient,1
3094,68,37,2,0,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,1
3095,98,48,2,0,0,0,70,0,0,Groups,No Deposit     ,Transient-Party,0
3096,33,44,2,0,0,0,90.52,0,1,Online TA,No Deposit     ,Transient,0
3097,41,38,2,0,2,0,108,0,0,Groups,No Deposit     ,Transient-Party,0
3098,50,3,3,0,1,43,51,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
3099,1,14,1,0,0,0,110,0,0,Direct,No Deposit     ,Transient,0
3100,44,1,1,0,0,0,98,0,0,Groups,No Deposit     ,Transient-Party,0
3101,24,51,8,0,0,0,74.8,0,1,Online TA,No Deposit     ,Transient,1
3102,75,21,2,0,0,0,99,0,0,Offline TA/TO,No Deposit     ,Transient,0
3103,43,21,2,0,0,0,140.4,0,1,Online TA,No Deposit     ,Transient,0
3104,56,5,3,0,0,0,60,0,0,Groups,Non Refund     ,Transient,1
3105,36,44,3,0,0,0,85,0,0,Offline TA/TO,No Deposit     ,Transient,0
3106,74,38,2,0,0,0,101.5,0,0,Offline TA/TO,Non Refund     ,Transient-Party,1
3107,0,31,0,0,0,0,69.7,0,0,Online TA,No Deposit     ,Transient,0
3108,33,50,2,1,0,0,110,0,0,Offline TA/TO,Non Refund     ,Transient,1
3109,262,46,2,1,0,0,62.8,0,0,Groups,Non Refund     ,Transient,1
3110,178,18,3,1,0,46,120,0,0,Offline TA/TO,Non Refund     ,Transient,1
3111,35,44,2,0,0,0,129,0,1,Online TA,No Deposit     ,Transient,0
3112,11,15,3,0,0,0,129,0,2,Online TA,No Deposit     ,Transient,0
3113,479,32,3,0,0,0,112.67,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
3114,344,25,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
3115,68,14,11,0,0,0,76.22,0,0,Online TA,No Deposit     ,Transient,1
3116,38,16,3,0,0,0,137.7,0,1,Online TA,No Deposit     ,Transient,0
3117,56,24,2,0,0,0,113.4,0,0,Online TA,No Deposit     ,Transient,1
3118,355,41,2,1,0,0,62,0,0,Groups,Non Refund     ,Transient-Party,1
3119,40,53,2,0,0,0,155.13,0,0,Online TA,No Deposit     ,Transient,1
3120,79,27,3,0,0,0,76.5,0,1,Online TA,No Deposit     ,Transient,1
3121,69,53,4,0,1,0,111.3,0,1,Online TA,No Deposit     ,Contract,0
3122,212,33,1,0,2,0,216.33,0,0,Online TA,No Deposit     ,Transient,1
3123,1,11,1,0,0,0,65,0,1,Direct,No Deposit     ,Transient,0
3124,95,33,1,0,0,0,125,0,2,Online TA,No Deposit     ,Transient,1
3125,71,4,3,0,0,0,96.9,0,2,Online TA,No Deposit     ,Transient,0
3126,69,25,4,0,0,0,120,0,0,Offline TA/TO,Non Refund     ,Transient,1
3127,4,53,3,0,0,0,147.33,0,2,Online TA,No Deposit     ,Transient,0
3128,300,33,2,1,0,0,62.8,0,0,Groups,No Deposit     ,Transient-Party,1
3129,252,27,3,0,1,0,93.65,0,1,Online TA,No Deposit     ,Transient,0
3130,29,21,2,0,0,0,166.5,0,2,Direct,No Deposit     ,Transient,0
3131,140,17,2,0,3,0,170,0,0,Offline TA/TO,No Deposit     ,Transient,0
3132,189,33,2,0,0,0,105.3,0,1,Online TA,No Deposit     ,Transient,0
3133,19,20,3,0,0,0,216,0,0,Online TA,No Deposit     ,Transient,1
3134,115,27,2,0,0,0,92.12,0,0,Online TA,No Deposit     ,Transient,1
3135,507,33,1,0,0,0,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
3136,57,31,4,0,1,0,162,0,0,Direct,No Deposit     ,Transient,0
3137,258,43,0,0,0,0,110,0,0,Offline TA/TO,Non Refund     ,Transient,1
3138,237,32,6,0,1,0,93.25,0,0,Direct,No Deposit     ,Transient,0
3139,31,7,3,0,0,0,78,0,1,Online TA,No Deposit     ,Transient,1
3140,195,38,2,1,0,0,48,0,0,Offline TA/TO,No Deposit     ,Transient,1
3141,2,21,2,0,0,0,81.75,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
3142,122,28,2,0,0,0,105.83,0,2,Online TA,No Deposit     ,Transient-Party,0
3143,45,4,3,0,0,0,84.8,0,0,Online TA,No Deposit     ,Transient,1
3144,5,13,3,0,1,0,84.33,0,0,Online TA,No Deposit     ,Transient,0
3145,18,17,0,0,0,0,115,0,2,Online TA,No Deposit     ,Transient,0
3146,188,25,2,0,0,39,130,0,0,Offline TA/TO,Non Refund     ,Transient,1
3147,83,24,2,0,0,0,157.5,0,0,Direct,No Deposit     ,Transient,1
3148,45,48,3,0,0,0,96.9,0,2,Online TA,No Deposit     ,Transient,0
3149,278,13,3,0,0,0,96.6,0,1,Online TA,No Deposit     ,Transient,1
3150,152,32,3,0,0,0,130.5,0,0,Online TA,No Deposit     ,Transient,1
3151,130,44,1,0,0,0,104.4,0,2,Online TA,No Deposit     ,Transient,0
3152,350,25,2,0,0,0,140,0,0,Groups,Non Refund     ,Transient,1
3153,276,30,1,1,0,0,62,0,0,Groups,No Deposit     ,Contract,1
3154,42,31,0,0,0,0,168.3,0,1,Online TA,No Deposit     ,Transient,0
3155,58,37,4,0,0,0,128.1,0,1,Online TA,No Deposit     ,Transient,1
3156,280,29,5,0,0,0,107.1,0,4,Online TA,No Deposit     ,Transient-Party,0
